company,job_name,salary,city,work_years,education,desc
学妹科技,Python,10K-15K,上海,1-3年,高中,"['学妹科技诚招小伙伴：', 'django后台开发工程师', '岗位职责：', '参与产品相关的技术选型', '优化系统可扩展性，保障系统快速迭代', '负责整体工作流程制定', '对系统性能及瓶颈提出优化策略', '开发服务器后台系统和后端组件优化', '任职要求：', '计算机相关专业，3年以上大型互联网系统开发经验，1年以上系统架构设计经验', '领导过5人以上的技术研发团队，良好的架构设计和技术指导能力', '熟悉Linux开发平台，熟悉Python，使用Django框架独立开发过项目', '有海量请求下的服务器和数据库优化经验', '熟练使用MySQL数据库，熟悉Redis等NoSQL数据库', '有较强的逻辑思维能力，能快速融入团队，工作认真负责，能承受较大工作压力', '加分项：', '熟练使用RabbitMQ或类似技术栈', '具备微服务架构思想', 'github', 'RestFrameWork编写风格', '工作时间：', '⒈朝九晚六', '⒉周一至周六上班周日休', '3.带薪休假，每年春节放假15天']"
数字驱动,Python工程师,8K-12K,福州,1-3年,本科,"['【DDG-数字驱动】', 'DDG是由一群来自一线互联网大厂的同事们创办的公司。过去数年里，我们一直从事大数据，个性化推荐挖掘，研究与应用。', '现在我们正在做一个超级棒的项目，准确的说是一个社交媒体。这个媒体，不仅会帮助用户更好的获取资讯，还能帮助他们找到自己的兴趣圈子。', '【DDG的文化】', '扁平化，是那种很扁很扁的……', '快速，我们希望快点，再快点。', '执行力，不怕你错，怕不做。', '学习力，你会接触真正意义上的个性化推荐，内容分发的核心原理与机制。常态式的培训。', '沟通力，说吧，没啥不能说的。', '如果你还能聪明点，主动点就完美了。', '【这个岗位是做什么的】', '负责类似今日头条，腾讯新闻等大型资讯类应用的数据采集及提取处理', '参与制定爬虫类算法及后期的策咯优化', '其他要求：', '1、大专及以上学历，计算机及相关专业，3年以上工作经验；', '2、熟悉linux及ubuntu开发平台，掌握python语言，有php及java经验者优先；', '3、有网络爬虫，采集资讯类信息等相关经验者优先；', '4、熟悉Python网络通信和数据库编程；', '5、能熟练使用Mysql，精通redis等缓存数据库系统；', '6、有高并发网络编程经验者优先；', '7、具备独立解决问题的能力，具有良好的沟通能力与需求理解能力。', '【我们需要这样的你】', '1、思路清晰，勤奋谦虚；如果脑洞超大我们更喜欢；', '2、对移动互联网敏感，学习能力超强，节奏超快。', '【DDG-我们为您提供】', '1、有竞争力的薪酬', '2、干货满满的培训', '3、吃不完的零食，关键还是免费。', '4、超级棒的工作氛围', '5、期权！期权！期权！货真价实的期权！', '6、带薪休假', '7、五险一金及其他满满的福利']"
健信,Python,6K-10K,郑州,经验不限,本科,"['信息安全攻防产品研发工程师', '职位描述：', '1、负责网络攻防实验项目编程，具有丰富研发设计能力。至少精通python编程语言。', '2、负责教育类攻防实验产品整体解决方案撰写，市场营销策划方案撰写；', '3、配合落实攻防实验产品技术架构、技术方案等；', '岗位要求：', '1.\xa0熟悉网络体系结构、TCP/IP协议，具有扎实的信息安全理论知识；', '2.熟悉高教、高职安全攻防实验室开发经验优先；', '3. 熟练掌握防火墙、IDS、IPS、等安全设备的配置与管理；具备数据通信或安全类产品（Switch、Router、FW、IPS、WAF等）整体解决方案经验优先；', '4.具备较强的逻辑分析和方案编写能力，能撰写相关的技术方案文档并向客户进行讲解和演示；\xa0主动性强，具有良好的沟通、协调和组织能力和文档编写能力']"
富士机电,Python开发工程师,10K-20K,天津,1-3年,本科,"['Python开发工程师', '大学本科以上学历，男女不限。', '可熟练运用Python语言，对算法精通，有较扎实的数学基础。', '具有项目开发经验。', '富士机电(天津)有限公司是一个面向国际市场的跨国高科技企业，是从事人工智能自动驾驶的专业公司。经过二十多年奋战在高科技领域创造了独特的无监督机器学习，以及解决了可以跨越欧几里德空间与概率空间的距离的世界难题，形成完整的新一代人工智能SDL模型，在自动驾驶领域中申请了超越国际著名大公司的专利']"
纬创,java+Python,8K-14K,大连,3-5年,本科,"['三年以上开发经验，掌握java和Python；', '英语读写没问题，可以简单沟通；', '英语可熟练沟通者可以放宽年限（两年以上）。']"
集微科技,Python开发工程师,7K-14K,厦门,经验不限,本科,"['岗位职责：', '1、参与公司公有云平台整体架构设计与搭建；', '2、负责OPENSTACK各模块的开发工作；', '3、负责云平台各模块的测试优化；', '4、负责对云平台运营团队提供支持。', '5、负责将公司现有业务逐渐迁移到云平台。', '任职要求：', '1、熟悉Python语言，有1年以上开发和设计经验；', '2、理解openstack架构，包括计算，存储，网络，界面等组件；', '3、具备Openstack某一模块的二次开发经验；', '4、熟悉Openstack某一个模块的架构、原理和优化，熟悉Openstack源码；', '5、具备扎实的技术功底，熟悉linux操作系统及linux环境编程；', '6、熟悉虚拟化及容器技术（KVM/Docker）者优先；', '7、熟悉分布式存储技术（Ceph）者优先；', '8、熟悉SDN相关技术（iptable/ebtable/bridge/Openflow/VXLAN）者优先；', '9、具备自我学习能力，积极向上，团队合作', '厦门集微科技是北京百悟科技的全资子公司。位于集美区创业大厦11、12层。集微科技是具备国际水准的移动互联网商务平台技术和应用方案提供商，业务覆盖全球200多个国家、全国400多个城市，为超过300万家企业提供专业的企业通信、云计算、大数据、物联网等服务，与几乎所有顶级互联网品牌客户达成战略合作关系。']"
北京澳嘉伟业咨询,Python工程师（爬虫）,10K-15K,沈阳,3-5年,本科,"['岗位职责:', '1参与软件项目周期的大部分工作,包括分析,设计', '开发等工作;', '2,能够根据项目的实际需要,进行技术方案的分析,选', '型;', '3,发现和解决系统开发中存在的技术问题,解决关键的', '技术难题。', '4,对支付宝微信web规则,比较精通。任职要求:1', '本科及以上学历,计算机,软件工程,信息管理计算', '机应用等理,工专业;', '2,3年以上Python开发经验,2年以上python服务端开发', '经验;', '3,熟练掌握Django或者其他Python Web开发框架,熟', '悉html,js,css,jquery等web开发者优先;', '4,具备数据库设计能力,熟练掌握MySql者优先;', '5,有大型网络服务开发,在高并发,高稳定性方面有经', '验者优先;', '6,熟悉Linux操作系统,熟悉Apache/Tomcat/Ngnix等', 'Web Server的部署和应用;', '7具备良好的编码习惯及开发文档书写习惯;', '8具有优秀的团队合作和沟通协作能力,善于学习,乐', '于分享,能承受较大工作压力。', '上班时间:9:00-18:00']"
小砖科技,大数据开发实习生intern（python）,3K-4K,北京,应届生,本科,"['职位诱惑：', '#国际文化 #快速成长#大牛同行 #环境轻松 #饮料小吃 #SCRUM', '职位描述：', '1.基于大量数据之上，针对业务场景需求的设计研发工作', '2.参与分析统计、数据仓库的设计搭建及优化工作', '3.对数据进行可视化和二次开发', '任职要求：', '1.大学本科或研究生在校生，欢迎2018、2019级学生，计算机相关专业或有相关职位经验有良好的数学基础；', '2.了解机器学习常用算法，具备自然语言处理、特征分析等方面的基础知识；', '3.熟悉hadoop、hive、spark的体系结构，原理和特性；', '4.对hadoop生态系统有一定的了解熟悉java，有发编程经验；', '5.可以熟练使用python、shell等脚本语言；', '6.熟悉linux操作系统熟悉mysql、redis、memcached、mongoDB有海量数据的分析能力和处理优化过程的经验。', '职位诱惑：', '#国际文化 #快速成长 #环境轻松 #饮料小吃 #SCRUM', '很多技术大牛可以帮助一起成长', '由加拿大UBC大学、SFU大学、清华大学等著名大学校友创办. 目前获得晨兴资本Pre-A轮千万级投资, 项目快速成长中.', '目前产品已经在app store和小程序发布(""核淘租房、拼室友、合租超人""), 如果你想和我们一样帮助小伙伴们更便捷的找到自己的小窝, 认可我们的产品的话, 一起来加入我们吧']"
星关系,Python Web开发,7K-14K,郑州,3-5年,本科,"['工作职责：', '1. 参与公司产品的技术架构设计，使用Flask进行开发，', '2. 参与/负责研发过程中的关键问题和技术难点；', '3. 代码框架设计、代码编写，技术攻关。', '任职要求：', '1.计算机及相关专业，专科及以上学历，具有较强的英语阅读能力；', '2.工作经验3年以上；', '3.熟练掌握、深刻理解python编程技术，熟练掌握web开发技术；', '4.熟练使用html、css、js等前端语言；', '5.良好的数据结构和算法设计能力；', '6.具备较强技术文档编写能力，能够熟练编写简洁、规范、有效的设计文档。']"
成天软件,python爬虫开发工程师,4K-7K,南通,1-3年,本科,"['工作内容：', '1、设计和开发分布式爬虫和调度系统，负责爬虫核心算法和调度策略优化；', '2、负责网络信息搜集方向的研究与开发，应用海量网页抓取、信息精准抽取等搜索核心技术，构建高可用性、高可扩展性的网络信息搜集平台；', '3、熟悉爬虫的应用策略和网站的防爬机制，解决各类验证码识别机制，提升网页抓取的效率和质量；', '4、负责多个业务网站数据爬取、解析、过滤，清洗、消重、结构化处理等工作，提升平台的抓取效率。', '任职要求：', '1.大学本科及以上学历，计算机相关专业，基础扎实；', '2. Python工作经验3年以上，熟悉Python常用函数库，熟练掌握Xpath和正则表达式；', '3.精通常用Python爬虫框架中的一种或多种，熟悉Scrapy、Pyspider框架中的至少一种；', '4.熟练掌握MySql、Mongodb等SQL、NoSQL数据库，有丰富的mysql性能优化经验；', '5.熟练掌握网页抓取原理及解析技术，对SQL优化有一定的经验熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；', '7.具有优秀的团队合作和沟通协作能力；', '8.具备良好的编码习惯及开发文档书写习惯。']"
环球易购,Python开发,15K-20K,深圳,1-3年,本科,"['工作职责：', '1、负责开发核心通用运维组件，包括健康监控、运维数据采集、性能报警、发布系统和其余自动化运维组件；', '2、与运维人员充分沟通，开发运维平台，保证产品的运维质量，保证产品正常运行；', '3、运维监控平台研发，能够主动学习新技术（如：OpenTSDB），熟悉Zabbix、Ganglia、Nagios或Open-Falcon 平台的二次开发，通过可量化指标，提升运维质量。', '任职资格：', '1、2年以上Python实际开发经验，有golang一年以上开发经验优先考虑；', '2、熟悉服务器和机房运维的运维技术，熟悉各种性能计数器、健康监控、网络协议、Active Directory、WMI、SNMP、Linux下的系统调用等各种API的其中一种；', '3、熟悉运维监控或自动化平台建设的优先考虑。', '4、有责任心，有良好的团队合作精神，有责任感，有较好的沟通能力，主动性强；', '5、拥有优秀的技术钻研能力和学习能力，并学以致用，敢于挑战新型运维平台建设。', '欢迎有兴趣运维监控及自动化的中高端人才加盟，共创美好未来。']"
软通动力,Python,10K-18K,成都,1-3年,本科,"['具有一年以上python测试或开发经验，统招本科以上学历。男女不限', '华为合资公司，承接华为定制软件，硬件和新资料开发测试任务。', '我们大量的项目业务模式已改为“项目化交付”，即客户提供预算，交付时间和需求，按期验收，其他全由软通团队负责。', '我们扩展很快，从2011年开始到现在超过200多个项目，3000余人规模。大量的新团队建设，老团队扩张，需要大量管理人员和技术专家加入']"
小斑马货栈,Python 开发工程师（天津）,15K-30K,天津,1-3年,本科,"['Python开发工程师', '2年经验+ base：天津', '公司介绍：', '小斑马货栈是一家致力于变革供应链行业的初创公司，如果你也有意愿参与到供应链行业的产品研发，期望做些有价值的事，那么请联系我们，一起做出变化。', '简历投递：*****', '岗位职责：', '1、参与公司系统产品的需求分析、设计和开发；', '2、负责具体业务模块的开发、优化工作；', '3、应用数据挖掘/机器学习等技术，针对用户行为及内容信息建模，挖掘潜在商业价值。', '4、负责运营团队提供支持，解决部署实施过程遇到的技术问题', '任职要求：', '1、 精通Python，2-3年以上Python开发经验，具有良好的编码习惯，熟悉常见的设计模式的python实现方式；', '2、精通Python服务端编程，熟悉Django/flask或者相关web开发框架；精通网络编程；', '3、熟悉Linux操作系统下的开发、部署、维护等工作；', '4、有良好的沟通能力、较强的学习或自学能力、较强的团队合作意识；热爱程序开发工作，有责任感；能适应出差。', '加分项：', '1、具有开源项目开发经验（需要提供github地址）。', '2、熟悉C／C++，并且有相关项目开发经验。', '3、有基于大数据挖掘分析、机器学习／深度学习、在线学习大型项目经验', '4、有ERP/OMS/WMS/金融等系统的项目开发经验。', '5、熟悉或者精通一种或者多种关系数据库的使用、设计和优化。', '团队现有75人，平均年龄24岁。创始团队由80-90后连续创业者，阿里、搜狗、网秦、新浪等知名互联网公司高管，国内大数据专家，知名物流软件企业高管组成。']"
有戏网络,python服务端开发工程师,15K-30K,武汉,3-5年,大专,"['岗位职责：', '1、负责服务器端架构设计、通讯协议设计、模块划分；', '2、负责性能、网络、数据等方面的优化；', '3、实现技术难点、关键框架代码、核心逻辑代码；', '4、保证服务端的稳定性、可扩展性、安全性和效率；', '5、相关的工具开发，相关文档的书写。', '任职要求：', '1、本科以上学历，3年以上端游、页游或手游服务端开发经验；', '2、熟悉python及相关的库，熟悉linux环境；', '3、熟悉多线程、多进程、socket、数据库等相关技术；', '4、具有较强的架构能力，具备服务器性能及代码性能优化能力，具备高并发流量下的请求处理经验；', '5、热爱游戏开发，高度的工作责任心，思维严谨，逻辑清晰，注重工作效率，具备技术难点攻关能力。']"
帝联网络,python开发,6K-8K,南通,1-3年,本科,"['职责描述：', '1. 负责配合开发解决问题，并对系统和应用进行性能调优。', '2. 负责保障服务器的安全，解决实际的系统和应用问题。', '3. 负责在自动化运维、部署等方面引进、改善或开发高效实用的工具，提高运维效率。', '任职要求：', '1、精通 Linux 操作系统、常用软件的安装、配置、管理及基本故障排除。', '2、熟悉 Python ，具备开发能力，能够进行运维工具的开发。', '3、熟练 shell 脚本，能利用其完成日常运维工作。', '4、高度的责任感，善于在工作中学习，能够承受工作压力。', '5、具有构建分布式任务系统经验（Celery/RabbitMQ/Redis）。']"
万物超体,python 实习,3K-4K,北京,经验不限,本科,"['1. 有python 语言基础；', '2. 熟悉django；', '3. 了解html、css、js 相关技术；', '4. 了解requests,scrapy 爬虫持术；', '19毕业在校学生；', '北京万物超体智能科技有限公司成立于2016年', '公司的核心创始人均来自国内知名互联网公司高层', '公司未来的发展方向：人工智能金融', '公司的近期目标：专注于证券、期货量化交易', '公司的理念：关注前沿科技，探索人类新领域。']"
拓叭吧科技有限公司,python工程师,4K-6K,杭州,应届生,本科,"['岗位职责：', '1、依据技术需求或产品研发方向，参与数据平台、技术预研以及应用系统的软件开发工作', '2、参与软件工程系统的设计、开发、测试等过程；', '3、制作场景中所需要的模型以及场景中针对特定物体的glsl脚本的编写', '4、 领导安排的其他工作；', '任职要求：', '1、计算机相关专业本科及以上学历', '2、熟悉常见linux系统的指令', '3、熟练掌握sql语句的编写，熟悉mysql', '4、熟悉或擅长python后台框架（如Django、Tornado）中的一种或多种', '5、有微信公众号后台开发经验（基于python语言）', '6、有人工智能相关开源python库或者图形界面开发项目经验者优先。', '7、有一定图形学基础、了解gui编程 第三方库wxwidget、qt、gtk中一种或者多种，了解游戏开发相关流程者优先', '8、此岗位欢迎特别优秀的应届毕业生投递', '杭州拓叭吧科技有限公司（简称“拓叭吧科技”），公司成立于2016年3月。公司聘请德国卡尔斯鲁厄理工学院的院士Jivka Ovtcharova教授为首席科学家，技术团队由德国著名KIT物理学家、KIT信息学专家、KIT嵌入式工程师 以及国内技术人才组成，致力于智能驾驶产品研发。以科技的力量颠覆中国传统驾培格局。']"
飞秒科技,Python量化工程师,8K-15K,杭州,经验不限,本科,"['工作职责：', '1. 公司量化交易平台的研发和维护，数据分析', '2. 维护实盘交易系统，日常数据收集系统等，并更新改进及统计分析工作，保证交易策略有效、稳定实施。', '任职要求：', '1、熟悉python（熟练使用numpy,pandas等工具包）编程；', '2. 对投资有激情，自我驱动，投入时间和精力钻研投资方法。', '3. 具有较强的统计分析能力; 良好的心理素质, 沟通协作能力和团队意识。', '自2011年起从事低延时程序化交易，全部以公司自有资金参与期货，股票，期权等交易并长期稳定盈利。公司拥有自主知识产权的低延时程序化交易平台，多种交易策略。布局区块链研发，数字货币钱包等业务。']"
大熊科技,Python,5K-10K,大连,1-3年,本科,"['基于开源ERP系统odoo的二次开发。', '主要工作内容为定制开发odoo的销售模块，生产模块。', '有odoo工作经验者优先考虑。', '前期需要工作时间保证， 薪资按月， 具体可联系：*****', '业务咨询: 张庆华', '微信/电话: *****，fujisoftboy', '敏捷电商团队']"
思途共享科技,Python,12K-15K,青岛,5-10年,本科,"['技能要求：', '1、3年以上Python编程经验；如有Java经验，后转Python，经验年限可放低。', '2、精通django等常用开发框架，有网络爬虫经验优先；', '3、熟练使用Mysql等关系型数据库；', '4、熟练使用HTML，CSS，JavaScript，JQuery；', '5、熟悉python机器学习实战；', '6、熟悉Linux下Shell、Python两种脚本语言；', '岗位职责：', '1.按照教学大纲完成授课任务；', '2.研发python课程教案等；', '思途团队近三年一直在稳定翻倍，为扩大一线人员的数量，必须增加强有力的中高层。公司盈利模式非常明确，第一个五年计划10-15已经全部完成，第二个五年计划也已经制定，培养中层，培养带动指导一线优秀团队，18年目标突破2500万，19年扎根山东，2020立足北京辐射多省，目标1个亿，增加品牌影响力，目标品牌估值20亿']"
龙之门教育集团,Python工程师,6K-10K,东莞,1-3年,本科,"['1. 负责公司网站的WEB后端框架层及业务层的实现', '2. 负责公司应用设计、功能实现并进行测试，部署及维护', '任职要求：', '1. 计算机或相关专业本科及以上学历，有扎实的计算机基础知识，2年以上工作经验。', '2. 熟悉Python语言，熟练掌握Django、Web.py、Tornado、Flask等至少1个Web开发框架。', '3. 熟悉多线程编程。', '4. 熟悉SQL语言，熟悉MySQL或者PostgreSQ', '5. 有MongoDB、Redis、Memcached经验者优先']"
程果教育,python讲师,4K-7K,安庆,经验不限,不限,"['1、完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；', '2、按照教学规范和教学大纲高质量完成Python课程的授课任务；', '3、带领学员参加实训并指导学员完成实操项目；', '4、根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；', '5、结合搜索引擎的发展变化，实时改进教学方法，完善教学体系；', '6、完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；', '7、配合其它部门和集团完成相关工作。', '要求：', '1.熟悉面向对象的设计思想，熟悉RESTful web service规范；', '2.精通Python语言，熟练使用Python标准库和流行的第三方库；', '3.熟悉TCP/IP协议及HTTP协议, 了解基本的前端技术，HTML、CSS、JS、Ajax等；', '4.熟练使用mongoDB，Redis', '5.对代码和设计质量有严格要求，重视Code Review，知道良好的编程习惯的标准；', '6.具备强烈的责任心，对工作有激情，良好的沟通能力，良好的团队合作精神，能够承受一定的工作压力。']"
可里可里,Python爬虫,12K-18K,杭州,3-5年,本科,"['1、负责爬虫接口的设计与搭建；', '2、负责通过爬虫模拟人工业务流程的操作；', '3、对web登录及反爬虫屏蔽具有相应的应对策略；', '4、负责已有爬虫接口项目的维护及二次开发工作；', '5、负责爬取公司业务相关的信息收集。', '任职要求：', '1、熟悉各种Web前端技术，包括HTML／XML／JavaScript／AJAX／JSON等；', '2、熟练掌握python，熟悉linux开发环境，可进行简单维护与脚本编写;', '3、有验证码识别技术、AJAX采集技术以及爬虫高并发技术处理经验者优先；', '4、能承受一定工作压力，以解决技术难题为乐趣，有想法，敢于挑战。']"
百先得,Python,7K-8K,温州,1年以内,不限,"['１、用python开发Odoo客户新模块，２、整合Odoo的web应用程序３、安装，维护和监控Odoo服务器。 要求：1:熟练使用Python语言，3年以上相关经验2:熟悉常用web前端开发技术，包括JavaScript,HTML/CSS等3:了解或掌握Odoo技术框架，有ERP相关工作经验尤佳。']"
多者金融,Python 高级工程师,8K-15K,大连,3-5年,不限,"['岗位要求：', '1、 有扎实的基本功，熟练使用Linux，Git等相关工具；', '2、具备3年以上基于python大数据开发、服务端开发或研究经验；', '3、精通python开发，熟悉python各类webservice框架（django、flask、tornado等），熟悉pandas，numpy，scipy等数据处理包', '4、熟练使用SQL，熟悉主流数据库SQL Server、MYSQL等', '5、能够完成核心产品代码的研发工作，解决项目中关键问题和技术问题；', '6、熟悉数据挖掘算法以及具备模型部署经验为佳；', '7、了解机器学习等相关知识', '顶尖技术大牛带队', '创始团队均来自一线互联网金融企业，拥有丰富实操经验。公司成立以来，成长速度见证团队实力。互联网公司，人才是企业发展的生命力。']"
燃塑科技,python 工程师,20K-35K,北京,3-5年,本科,"['岗位职责：', '1 、负责产品线后台的设计和开发工作；', '2 、负责系统架构设计、数据库结构设计、业务逻辑抽象等编码工作；', '3. 不断优化现有的产品，努力提高系统速度，稳定性和可扩展性，不断提升用户体验；', '任职要求：', '1、统招本科学历，计算机相关专业。', '2、基础扎实，熟练掌握Python，3年以上开发经验；', '3、熟悉 flask、django 或  tornado 等框架；', '4、熟悉MySQL、MongoDB、Redis数据库和多线程编程；', '5、实际编程能力强；', '6、学习能力、责任感强，有较强的沟通能力；']"
昱然智能,Python开发工程师,6K-12K,北京,1-3年,大专,"['职位描述：', '1、搭建系统开发环境，完成系统框架和核心代码的实现，负责解决开发过程中的技术问题；', '2、负责Python技术的相关产品规划、需求、设计、开发、测试等研发工作；', '3、负责公司产品后期维护和开发。', '任职要求：', '1、熟练掌握编程基础知识，熟悉网络编程、多线程编程、大规模文本数据处理等，有良好代码风格；一年以上的Python项目开发经验；', '2、负责运维自动化平台及其组件的设计和开发（主要是CMDB模块），搭建基础运维架构，编写自动运维脚本。', '3、负责优化、改进运维支持系统，并保证其安全高效稳定的运行。', '4、吃苦耐劳，善于学习，善于接受新事物，解决新问题，具备良好的学习能力和成长潜力，渴望和团队一起快速成长；有数据清洗经验，逻辑思维能力强更佳。']"
福日集团,Python,6K-8K,青岛,1-3年,本科,"['1.一年以上python开发经验，熟悉Python主流框架如Django，了解Tornado，Flask特点', '2.熟悉Mysql，熟悉Memcached，Redis等常见NoSQL数据存储', '3.有良好的编码习惯，对代码和设计质量有严格要求，重视Code  Review', '4.自我驱动，创新和团队精神，乐于沟通分享，热爱开源～']"
大亲家,Python 后端开发工程师,7K-10K,上海,3-5年,本科,"['1、二年以上Python开发经验，有独立设计大规模数据处理和分析系统的经验和能力；', '2、精通 Python 语言, 熟悉 Django以及django-restframework, 并有2年以上该框架的开发经验；', '3、熟练 使用 MySQL、Redis、MongoDB、RabbitMQ 等第三方组件；', '4、熟悉 大规模高并发访问的Web应用开发经验者优先；', '5、熟悉 Linux系统，具备编写shell脚本能力；', '6、熟悉 Git，GitHub 开发流程；', '7、具有良好的编程思想、沟通、团队合作精神、优秀的分析问题和解决问题的能力。', '年轻海归团队：', 'CEO：上海交大本科，全奖留学法国；福布斯中国30岁以下30位青年精英；饿了么团队成员；任行网创始人。', 'COO：上海外国语大学本科，马赛高商金融硕士；两次成功创业经验；', 'CTO：华东理工大学本科，全栈工程师；', 'CMO：巴黎高商金融硕士，企业管理博士；欧洲最大跨境电商联合创始人，屈臣氏欧洲供应商。']"
竞网集团,python运维开发工程师,10K-13K,长沙,3-5年,大专,"['岗位工作：', '1、负责和支撑SaaS 平台的系统业务运维工作；', '2、运维平台二次定制与产品化。', '任职资格：', '1、计算机相关专业，三年以上Linux运维经验,拥有RHCE证书优先。', '2、有python运维工具开发经验；', '3、熟练掌握docker 等开源技术优先。', '4、工作积极主动，学习能力强，具有强烈的责任心、良好的沟通和协调能力以及良好的沟通团队合作能力；']"
众高电子商务有限公司,Python,8K-13K,长沙,1-3年,本科,"['1、专科以上学历，两年以上Python web后台 相关工作经验；', '2、精通掌握以下技术：Djiago框架 \xa0优化及故障处理；', '3、精通HTML5 css+js;', '4、精通掌握Mysql 和Postgresql数据库，能独立完成RAC的部署', '6、熟悉负载均衡、Nginx', '7、具备较强的学习能力和沟通能力；', '8、有过odoo开源二次开发经验者优先；', '9、有物流行业相关工作经历或相关产品开发经验优先；']"
乐谷游戏,Python程序员,10K-20K,武汉,3-5年,大专,"['岗位职责：', '1.负责手游服务器端维护与开发；', '2.负责手游服务器框架的优化与扩展；', '3.全面掌握现有的代码逻辑并能够快速定位问题与解决问题；', '', '基本要求：', '1.精通掌握python；', '2.熟悉mongodb、Mysql等数据库管理、开发、SQL调优；', '3.熟悉Unix/Linux操作系统原理，常用工具；', '4.熟悉网络程序开发，多线程、多进程、socket、大数据处理等；', '5.3年以上游戏后台开发经验，有过独立完整设计复杂系统功能的经验；', '6.较好的自学能力，能较快学习新技术，运用新技术开发小工具；', '7.负责对服务端相关的开发、测试、运营期的各种版本问题（包括故障和其', '他技术问题）及时解决；', '8.有过高并发，高性能分布式开发经验着优先考虑。']"
林氏木业,Python开发,8K-15K,佛山,1-3年,本科,"['主要职责：', '1.爬虫程序编写', '2.报表算法编写', '3.统计报表展示', '任职要求：', '1.2年以上相关工作经验，至少1年以上Python编程经验；', '2.精通Python语言，熟悉django、Flask、tornado等网络开发框架；', '3.熟悉Linux操作系统与linux shell命令；', '4.熟练使用mysql，redis等相关数据库；', '5.拥有良好的代码习惯，结构清晰，命名规范，逻辑性强。', '林氏木业，创立于2007年。一直以来，公司凭借先进高效的家具产业集群模式与强大的电商运营能力，更专注于产品品质与服务，给年轻的消费者带来舒适、时尚、便捷的家具购物体验。2014年，公司开辟了家居电商行业O2O模式，实现家具线上线下营销的双向联动，用创新思维推动家具行业的发展与提升。']"
点触科技,PYTHON程序员,8K-15K,厦门,1-3年,大专,"['岗位职责：', '1、负责游戏服务端功能的实现和业务开发；', '2、协助底层搭建和系统重构，维护系统的稳定运转；', '3、与客户端、策划沟通协调BUG修复及版本开发。', '任职要求：', '1、2年以上python开发使用经验，了解多种py框架或网络服务编程；', '2、对数据结构、OOP有扎实的基础，了解常用设计模式；', '3、熟悉大部分软件工程管理工具；', '4、具备良好的沟通技巧和团队精神，有良好的编码习惯和重构技巧；', '5、愿意学习新的框架和编程语言；', '6、有良好的产品意识，热爱游戏。']"
骏网互联,Python研发工程师,9K-18K,武汉,经验不限,大专,"['岗位职责:1、负责公司相关业务功能开发；2、负责服务接口的设计、开发、上线、维护；3、现有产品的升级维护、性能优化、功能改进及技术支持；4、根据产品需求，从技术角度进行评估，并给出建议；5、编写相关技术文档任职要求：1、计算机本科以上学历，3年以上相关工作经验；2、熟练掌握Python语言，有良好的编码风格，熟悉常见设计模式；3、能够独立完成需求分析、设计、程序框架搭建等工作；4、有MongoDB,MySQL,Redis等数据库相关开发经验，能完成业务数据库表的设计、优化；5、熟悉Linux操作系统，至少熟练掌握Flask、Tornado等其中一种WEB服务器框架；6、具备扎实的计算机基础，对数据机构和算法设计有充分理解；7、具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力、高度的工作责任心和职业态度；', '人工智能营销软件解决服务提供商']"
无极云区块链互联网,python 高程,25K-40K,深圳,3-5年,本科,"['岗位职责：', '1、平台币种对接。', '2、自动化测试。', '3、创新产品研究。', '岗位要求:', '1、3年左右python经验，良好的代码习惯。', '3、熟练使用 Mysql、mongodb等至少一种数据库。', '4、熟练使用 Redis 服务。', '5、熟悉线上部署。', '6、计算机软件相关专业毕业，基础扎实。', '7、有良好的沟通、理解能力，逻辑思维强，能够独立思考以及解决问题。', '加分项:', '1、计算机相关专业', '2、区块链相关工作经验', '3、有github、技术博客请带上。']"
商迅在线,Python开发工程师,7K-13K,济南,3-5年,大专,"['岗位职责：', '1.     根据开发需求，设计软件架构；', '2.     开发服务端，服务器软件；', '3.     开发windows桌面软件；', '4.    对接硬件api，对接硬件的接口，实现与硬件的交互。', '任职要求：', '1.对Python语言有深入学习和理解；', '2.精通Django或PyQt，做过大中型项目；', '3.熟悉Socket编程，有相关开发经验；', '4.有并发、多线程处理经验。', '业务方向：智能硬件研发，涉及教育行业、智能家居、智慧社区等等，配备全套管理端，包括App控制端、Web管理端、软件客户端、软件服务端。', '福利待遇：五险一金+餐补+全勤奖+孝心基金+带薪事假+带薪年假+弹性工作时间+生日福利+节日礼品+大牛大咖们无私的技术分享\xad+创新活泼的团队氛围+丰富多彩的团建活动+人性化的公司管理+丰厚的年终奖金=温暖的商迅在线大家庭。http://www.gemar.net/', '如果你只是普普通通，你的薪资可能会在8000/月左右 ；', '如果你稍微有点优秀，你的薪资可以超过10000/月；', '如果你足够优秀，你的薪资可以超过12000/月；', '在商迅速在线，你可以快乐的赚钱，并实现人生的价值！', '看到这里是不是有点止不住的小心动了呢··心动不如行动··动动手指加入我们吧··', '联系电话：*****', '乘车路线：119、K160、202、K209【舜华路南口】下车，115、K146、K73、303、305、306、K301【高新开发区】下车,  116【舜泰广场】站下车即到。', '工作地址', '山东省济南市高新区舜泰广场10号楼9层']"
